mi,di,type
216,46,0
216,46,3
216,49,1
216,49,0
216,49,4
216,50,1
216,51,0
216,53,1
216,53,0
216,54,3
216,59,4
216,60,4
216,76,2
216,76,1
216,76,0
216,76,3
216,86,0
216,97,1
216,101,2
216,102,1
216,102,0
216,102,4
216,114,4
216,117,0
216,119,4
216,123,2
216,137,0
216,149,1
216,153,1
216,153,3
216,155,0
216,155,3
216,157,1
216,169,3
216,169,4
216,186,3
216,204,4
216,205,0
216,205,4
216,206,1
216,206,0
216,206,3
216,210,3
216,213,0
216,215,0
216,216,0
216,217,1
216,217,4
216,218,1
216,218,3
216,219,3
216,219,4
216,226,1
216,232,1
216,232,3
216,232,4
216,238,4
216,241,0
216,245,1
216,249,1
216,250,3
216,256,4
216,261,1
216,261,4
217,7,3
217,13,3
217,13,4
217,18,4
217,31,1
217,31,3
217,31,4
217,35,1
217,41,3
217,43,0
217,45,0
217,45,3
217,46,0
217,46,3
217,46,4
217,47,4
217,48,3
217,49,1
217,49,3
217,49,4
217,50,1
217,50,4
217,51,0
217,53,1
217,53,0
217,60,4
217,73,4
217,76,2
217,76,1
217,76,0
217,76,3
217,84,0
217,92,3
217,93,4
217,97,1
217,101,2
217,102,1
217,102,0
217,102,3
217,102,4
217,103,1
217,107,4
217,114,4
217,117,0
217,119,4
217,131,2
217,132,3
217,137,0
217,147,3
217,149,3
217,153,1
217,153,3
217,154,0
217,155,4
217,157,1
217,167,4
217,169,0
217,169,3
217,169,4
217,185,4
217,186,0
217,186,3
217,202,3
217,204,4
217,205,0
217,205,4
217,206,1
217,206,0
217,206,3
217,215,0
217,216,3
217,217,1
217,217,4
217,218,1
217,218,3
217,218,4
217,219,4
217,226,1
217,227,4
217,232,2
217,232,0
217,232,3
217,232,4
217,238,4
217,241,0
217,241,4
217,245,1
217,249,1
217,250,3
217,261,1
217,261,4
218,36,2
218,46,3
218,46,4
218,49,2
218,76,3
218,78,3
218,80,4
218,102,0
218,108,3
218,155,3
218,185,4
218,186,2
218,232,3
219,8,4
219,38,3
219,46,3
219,76,3
219,76,4
219,80,2
219,102,3
219,146,3
219,186,2
219,192,2
219,210,3
219,252,2
219,254,2
220,23,4
220,31,3
220,45,3
220,46,3
220,53,4
220,76,3
220,76,4
220,102,3
220,102,4
220,108,0
220,113,0
220,113,3
220,130,4
220,148,4
220,172,4
220,195,3
220,223,2
220,229,4
220,243,3
220,243,4
220,251,4
220,262,3
220,264,2
221,31,4
221,46,4
221,53,2
221,75,4
221,93,4
221,94,2
221,114,4
221,169,3
221,171,2
221,186,2
221,188,2
222,31,3
222,31,4
222,46,4
222,53,2
222,75,4
222,93,4
222,114,4
222,169,3
222,171,2
222,186,2
223,7,3
223,31,0
223,46,3
223,49,3
223,53,2
223,59,0
223,61,3
223,76,0
223,102,3
223,105,2
223,107,3
223,108,4
223,114,4
223,186,0
223,186,3
223,195,3
223,206,2
223,211,3
223,217,0
223,261,3
224,41,4
224,46,4
224,120,2
224,156,1
224,191,3
224,233,2
225,21,3
225,31,3
225,45,0
225,46,3
225,46,4
225,48,3
225,49,3
225,65,1
225,65,0
225,76,0
225,78,2
225,102,3
225,102,4
225,108,0
225,117,3
225,155,2
225,155,0
225,155,3
225,156,4
225,162,3
225,163,4
225,206,3
225,210,4
225,212,2
225,212,4
225,214,3
225,216,4
225,217,3
225,217,4
225,232,0
225,256,4
226,25,4
226,98,4
226,102,4
226,105,2
226,108,4
226,170,2
226,206,2
226,206,4
226,255,2
227,6,0
227,6,4
227,25,4
227,31,3
227,40,2
227,40,4
227,41,0
227,46,3
227,46,4
227,49,2
227,49,4
227,51,3
227,53,3
227,76,2
227,102,0
227,102,3
227,102,4
227,105,2
227,108,3
227,108,4
227,114,4
227,115,0
227,117,3
227,118,4
227,167,4
227,169,3
227,206,2
227,206,3
227,206,4
227,255,2
227,255,3
227,261,3
228,25,4
228,31,2
228,31,3
228,31,4
228,38,3
228,40,2
228,40,4
228,46,3
228,46,4
228,49,3
228,64,4
228,65,1
228,65,3
228,76,1
228,76,0
228,97,3
228,102,3
228,102,4
228,105,2
228,105,1
228,108,0
228,108,3
228,108,4
228,114,4
228,115,0
228,117,3
228,118,3
228,159,2
228,167,1
228,169,3
228,182,3
228,185,4
228,186,2
228,206,2
228,206,3
228,206,4
228,214,3
228,217,3
228,218,3
228,232,4
228,241,3
228,255,2
228,255,3
229,36,0
229,46,3
229,49,3
229,72,4
229,75,4
229,102,3
229,102,4
229,111,2
229,121,4
229,169,4
229,206,0
229,216,2
229,216,3
229,219,2
230,8,4
230,18,4
230,31,4
230,36,2
230,36,0
230,37,4
230,102,4
230,121,4
230,180,3
230,186,3
230,219,2
231,1,2
231,6,4
231,7,2
231,7,4
231,13,3
231,31,2
231,31,1
231,31,3
231,31,4
231,33,4
231,35,4
231,36,1
231,36,3
231,38,3
231,43,4
231,45,4
231,46,2
231,46,1
231,46,3
231,49,3
231,49,4
231,50,4
231,51,3
231,54,3
231,55,3
231,76,0
231,76,3
231,76,4
231,81,2
231,81,0
231,81,3
231,81,4
231,82,2
231,83,2
231,83,1
231,83,3
231,83,4
231,93,4
231,94,2
231,97,2
231,97,1
231,97,3
231,97,4
231,100,3
231,102,3
231,102,4
231,103,3
231,103,4
231,107,4
231,108,4
231,113,3
231,113,4
231,114,2
231,147,4
231,155,2
231,164,0
231,167,3
231,169,1
231,169,3
231,186,3
231,206,2
231,206,4
231,210,3
231,212,2
231,216,3
231,227,4
231,232,2
231,232,1
231,232,3
231,232,4
231,234,4
231,244,4
231,256,4
231,261,3
232,33,4
232,46,4
232,169,4
232,185,4
232,244,4
233,33,4
233,46,4
233,169,4
233,185,4
233,244,4
234,31,2
234,33,4
234,64,0
234,102,2
234,118,4
234,133,2
234,138,3
234,185,4
234,191,2
234,192,2
234,193,4
234,217,3
234,259,4
235,23,3
235,31,3
235,46,3
235,49,3
235,84,2
235,102,3
235,107,3
235,111,2
235,114,4
235,140,0
235,142,3
235,155,2
235,169,4
235,172,0
235,173,4
235,216,3
236,8,4
236,31,3
236,31,4
236,34,4
236,46,4
236,53,2
236,56,3
236,61,3
236,76,4
236,92,3
236,102,1
236,102,4
236,147,4
236,149,2
236,162,1
236,162,3
236,186,2
236,200,4
236,204,4
236,232,2
236,233,4
236,242,3
236,261,4
237,34,4
237,53,2
237,232,2
237,261,4
238,34,4
238,53,2
238,232,2
238,261,4
239,34,4
239,53,2
239,232,2
239,261,4
240,34,4
240,53,2
240,232,2
240,261,4
241,34,4
241,53,2
241,232,2
241,261,4
242,34,4
242,53,2
242,232,2
242,261,4
243,34,4
243,53,2
243,206,3
243,232,2
243,261,4
244,34,4
244,53,2
244,232,2
244,261,4
245,34,4
245,53,2
245,129,2
245,232,2
245,261,4
246,31,3
246,46,3
246,46,4
246,49,3
246,185,4
246,189,3
246,191,2
246,192,2
246,216,3
247,6,3
247,31,3
247,36,3
247,46,4
247,53,2
247,53,3
247,108,3
247,114,4
247,146,3
247,169,3
247,192,2
247,204,4
247,206,4
247,216,3
247,217,0
247,225,3
247,249,4
247,259,3
248,21,3
248,32,4
248,49,3
248,51,3
248,76,0
248,114,4
248,122,2
248,122,3
248,206,3
248,216,3
248,217,3
248,231,4
249,25,4
249,31,0
249,45,2
249,48,3
249,51,3
249,59,4
249,95,4
249,108,3
249,172,3
249,185,3
249,185,4
249,186,0
249,206,3
249,217,0
249,224,4
249,250,3
250,46,3
250,108,3
250,147,4
250,203,3
250,206,3
251,13,4
251,28,3
251,31,2
251,31,3
251,36,3
251,36,4
251,46,4
251,76,3
251,83,2
251,102,3
251,155,2
251,185,4
251,216,3
251,217,4
251,219,4
251,232,2
251,232,3
251,244,4
252,5,4
252,21,3
252,31,0
252,46,3
252,51,4
252,76,0
252,102,3
252,108,3
252,129,2
252,156,1
252,169,3
252,210,4
252,216,3
252,218,3
252,220,2
252,225,3
252,239,3
252,252,0
252,254,0
253,31,2
253,31,0
253,32,4
253,36,3
253,46,3
253,111,2
253,191,0
253,216,1
253,217,4
253,229,4
253,242,3
254,8,4
254,27,3
254,31,4
254,36,3
254,36,4
254,38,3
254,102,2
254,102,3
254,102,4
254,124,3
254,210,3
254,216,0
254,260,4
255,46,3
255,49,3
255,57,3
255,76,4
255,108,3
255,147,4
255,186,2
255,191,2
255,216,0
255,224,4
256,4,2
256,31,2
256,31,0
256,36,4
256,43,0
256,46,3
256,46,4
256,61,2
256,69,3
256,72,2
256,76,2
256,76,0
256,76,3
256,80,4
256,102,0
256,108,0
256,111,2
256,114,2
256,114,4
256,116,3
256,156,2
256,169,0
256,170,2
256,171,2
256,183,4
256,202,2
256,202,4
256,206,0
256,206,4
256,213,0
256,226,4
256,233,4
256,258,2
257,17,2
257,31,2
257,31,3
257,33,4
257,36,0
257,38,3
257,41,3
257,46,3
257,46,4
257,49,2
257,49,0
257,49,3
257,53,3
257,60,4
257,75,0
257,75,4
257,76,4
257,93,4
257,114,4
257,118,2
257,119,0
257,119,3
257,124,3
257,132,4
257,149,3
257,156,3
257,186,2
257,200,0
257,202,2
257,230,4
257,232,4
257,235,3
257,240,4
257,259,4
257,260,4
257,261,4
258,28,4
258,31,4
258,46,3
258,53,2
258,64,4
258,76,2
258,88,2
258,102,2
258,102,3
258,107,3
258,108,3
258,114,3
258,124,3
258,206,2
258,218,4
258,232,4
259,5,4
259,7,3
259,25,4
259,26,4
259,28,0
259,31,0
259,31,3
259,31,4
259,38,3
259,39,4
259,42,3
259,42,4
259,43,3
259,46,1
259,46,3
259,49,0
259,49,3
259,49,4
259,53,3
259,53,4
259,64,0
259,65,1
259,76,3
259,76,4
259,81,0
259,89,2
259,91,4
259,92,0
259,92,4
259,93,4
259,100,4
259,102,3
259,107,3
259,109,2
259,114,4
259,120,2
259,167,4
259,186,0
259,186,3
259,206,3
259,216,3
259,217,0
259,217,3
259,217,4
259,218,4
259,232,3
259,232,4
259,238,4
259,245,4
259,254,2
259,261,4
260,21,3
260,32,4
260,46,4
260,76,2
260,107,3
260,112,2
260,118,4
260,185,3
260,216,1
261,21,3
261,38,3
261,46,4
261,114,4
261,186,3
261,192,2
261,210,3
261,216,1
261,217,4
261,231,4
262,8,4
262,21,3
262,38,3
262,46,3
262,46,4
262,102,2
262,102,4
262,103,4
262,171,2
262,217,0
262,217,3
262,219,3
262,226,2
262,232,4
262,241,4
263,31,3
263,46,3
263,46,4
263,57,4
263,71,3
263,102,0
263,118,4
263,191,3
263,217,3
264,3,2
264,5,4
264,6,0
264,31,0
264,31,3
264,33,4
264,36,4
264,41,3
264,45,0
264,46,0
264,46,3
264,49,3
264,49,4
264,75,4
264,102,1
264,102,0
264,102,3
264,102,4
264,107,3
264,108,3
264,117,0
264,118,3
264,167,0
264,167,3
264,168,0
264,169,3
264,206,3
264,216,3
264,216,4
264,217,4
264,232,0
264,232,3
264,241,0
264,244,4
264,261,3
265,5,4
265,28,4
265,33,4
265,36,4
265,46,4
265,49,4
265,93,4
265,102,4
265,119,4
265,133,3
265,134,4
265,154,0
265,167,3
265,206,3
265,217,4
265,244,4
266,31,3
266,31,4
266,46,3
266,46,4
267,31,2
267,31,3
267,31,4
267,46,3
267,49,2
267,49,3
267,49,4
267,53,2
267,53,3
267,57,3
267,61,2
267,83,2
267,84,3
267,96,3
267,102,4
267,106,2
267,107,3
267,108,3
267,156,2
267,158,3
267,159,2
267,169,4
267,202,4
267,206,3
267,218,2
267,218,4
267,228,2
267,240,4
267,260,4
268,8,4
268,31,2
268,31,3
268,36,4
268,46,3
268,49,0
268,49,3
268,53,4
268,76,4
268,97,4
268,107,4
268,114,4
268,121,4
268,185,2
268,186,2
268,186,3
268,192,2
268,206,4
268,232,1
268,232,4
268,236,3
268,261,4
269,8,4
269,49,0
269,53,2
269,76,3
269,78,3
269,83,2
269,97,4
269,108,2
269,114,2
269,121,4
269,146,3
269,149,2
269,165,3
269,216,3
269,217,4
270,6,3
270,34,4
270,46,3
270,51,3
270,76,3
270,83,2
270,102,0
270,107,4
270,108,3
270,113,4
270,131,4
270,137,3
270,177,2
270,214,2
271,6,3
271,7,2
271,9,2
271,9,4
271,13,2
271,23,4
271,33,2
271,33,4
271,45,0
271,46,4
271,49,2
271,64,3
271,65,2
271,76,0
271,76,4
271,83,4
271,106,3
271,108,3
271,129,2
271,138,2
271,139,3
271,142,3
271,156,2
271,185,4
271,201,2
271,215,3
271,218,2
271,218,3
271,226,4
271,232,3
271,236,4
271,247,2
272,9,4
272,33,4
272,46,4
272,76,2
272,76,1
272,88,2
272,153,2
272,171,2
272,186,4
272,189,2
272,218,2
272,227,4
273,19,4
273,31,0
273,46,3
273,46,4
273,93,4
273,95,4
273,149,3
273,198,2
273,217,3
273,217,4
273,249,3
273,251,1
274,2,3
274,61,4
274,76,3
274,102,4
274,121,4
274,169,3
274,192,2
274,208,3
274,210,4
275,31,0
275,36,0
275,102,0
275,186,0
275,186,3
275,216,0
275,217,0
275,217,3
275,232,3
276,15,3
276,31,3
276,46,4
276,47,4
276,49,3
276,53,4
276,56,3
276,57,3
276,111,2
276,193,4
277,21,3
277,28,3
277,28,4
277,37,0
277,45,1
277,46,4
277,48,3
277,76,0
277,76,3
277,76,4
277,148,4
277,169,3
277,206,2
277,216,3
277,216,4
278,0,3
278,25,4
278,31,3
278,33,4
278,38,3
278,46,3
278,46,4
278,74,2
278,76,0
278,76,3
278,102,3
278,107,4
278,108,3
278,113,4
278,118,3
278,167,1
278,216,3
278,232,4
278,241,4
279,31,3
279,46,0
279,46,4
279,76,0
279,76,4
279,119,3
279,119,4
279,233,0
280,31,3
280,31,4
280,37,4
280,46,4
280,169,3
280,186,3
280,231,4
280,232,3
280,261,3
281,3,2
281,7,3
281,31,3
281,36,4
281,38,3
281,45,3
281,46,2
281,46,3
281,49,3
281,65,4
281,67,3
281,81,3
281,102,4
281,103,3
281,108,3
281,108,4
281,114,4
281,136,3
281,139,3
281,140,3
281,145,3
281,155,3
281,169,3
281,171,2
281,172,3
281,175,3
281,185,4
281,191,3
281,206,3
281,217,0
281,217,4
281,218,3
281,218,4
281,230,2
281,232,3
281,250,3
281,251,3
281,254,2
281,261,3
281,264,2
282,21,3
282,31,3
282,31,4
282,35,3
282,45,3
282,48,3
282,49,3
282,50,3
282,53,3
282,80,4
282,81,2
282,102,3
282,108,0
282,108,3
282,149,4
282,169,4
282,185,3
282,185,4
282,192,2
282,206,3
282,222,4
282,229,3
282,232,3
282,244,4
283,20,4
283,28,2
283,28,4
283,31,2
283,31,0
283,31,3
283,31,4
283,33,4
283,38,2
283,38,3
283,38,4
283,46,1
283,46,3
283,46,4
283,49,3
283,59,4
283,62,3
283,76,3
283,102,3
283,102,4
283,103,3
283,108,4
283,114,3
283,114,4
283,115,1
283,140,0
283,146,3
283,169,3
283,192,2
283,206,3
283,210,3
283,216,2
283,216,0
283,217,3
283,217,4
283,218,3
283,218,4
283,241,4
283,251,4
283,261,3
284,11,4
284,12,4
284,19,4
284,46,4
284,76,4
284,143,3
284,156,2
284,169,3
284,217,3
284,217,4
284,243,4
285,4,4
285,21,3
285,31,0
285,46,0
285,46,3
285,58,0
285,73,0
285,76,3
285,78,0
285,97,0
285,111,0
285,113,4
285,114,2
285,114,0
285,114,4
285,172,4
285,202,2
285,202,4
285,217,4
285,243,0
285,260,0
286,46,4
286,49,2
286,114,4
286,134,4
286,171,2
287,46,0
287,46,3
287,117,3
287,186,2
287,192,2
288,31,0
288,31,3
288,38,0
288,46,0
288,49,2
288,49,0
288,49,4
288,53,4
288,180,0
288,193,4
288,217,0
288,232,4
289,9,4
289,21,3
289,31,3
289,31,4
289,32,4
289,36,0
289,36,3
289,36,4
289,38,4
289,42,3
289,43,0
289,43,4
289,46,3
289,46,4
289,49,3
289,49,4
289,61,2
289,76,3
289,76,4
289,81,2
289,83,2
289,93,3
289,102,3
289,102,4
289,107,3
289,107,4
289,124,3
289,169,4
289,206,3
289,207,3
289,216,0
289,216,3
289,232,3
289,232,4
289,235,3
289,246,4
289,261,1
290,93,4
290,102,4
290,107,4
290,108,3
290,108,4
290,113,3
290,169,4
290,172,3
290,185,4
290,206,3
291,8,4
291,13,3
291,17,4
291,31,2
291,31,4
291,41,3
291,46,2
291,46,0
291,59,2
291,102,0
291,124,2
291,138,2
291,218,2
291,253,2
292,7,4
292,31,0
292,31,3
292,38,3
292,46,3
292,61,0
292,75,3
292,76,3
292,102,3
292,107,3
292,108,3
292,162,3
292,167,3
292,169,3
292,186,2
292,186,4
292,217,3
292,218,0
293,114,4
293,186,3
293,186,4
293,206,3
294,45,3
294,46,4
294,53,2
294,102,3
294,108,0
294,186,4
295,18,4
295,53,2
295,93,4
295,186,2
295,186,4
296,31,3
296,31,4
296,53,4
296,175,2
296,186,4
296,206,3
297,13,3
297,46,3
297,46,4
297,70,2
297,155,3
297,169,3
297,177,3
297,182,3
298,46,3
298,114,4
298,185,0
298,261,4
299,18,4
299,31,3
299,102,4
299,162,2
299,169,3
299,186,4
299,241,4
300,18,4
300,31,3
300,102,4
300,162,2
300,169,3
300,186,4
300,241,4
301,102,3
301,102,4
301,162,2
301,186,4
301,241,4
302,46,3
302,102,4
302,162,2
302,186,4
302,241,4
303,102,3
303,102,4
303,171,2
303,217,3
304,102,3
304,102,4
304,171,2
304,217,3
305,31,2
305,102,4
305,171,2
305,231,4
306,31,2
306,102,4
306,171,2
306,231,4
307,46,3
307,90,2
307,102,4
307,169,3
307,186,2
307,229,4
307,232,4
308,46,3
308,46,4
308,229,2
308,229,4
308,237,4
309,46,4
309,67,4
309,97,4
309,107,3
309,156,2
309,171,2
309,172,4
310,75,4
310,171,2
310,213,3
310,229,3
311,28,4
311,46,4
311,124,4
311,186,2
311,229,2
312,8,4
312,102,4
312,110,0
312,237,4
313,23,4
313,47,4
313,110,0
313,186,2
314,31,3
314,76,3
314,102,4
314,110,0
314,206,3
314,232,2
315,31,4
315,46,2
315,46,1
315,46,3
315,90,2
315,110,0
315,206,3
315,216,4
315,229,2
315,229,3
316,31,0
316,46,4
316,102,4
316,110,0
316,206,3
317,31,3
317,31,4
317,46,3
317,49,3
317,76,0
317,93,0
317,102,4
317,110,0
317,114,4
317,172,0
317,174,0
317,175,0
317,180,0
318,31,3
318,45,3
318,46,3
318,93,0
318,110,0
318,114,4
318,224,4
319,31,3
319,36,3
319,93,0
319,102,4
319,108,3
319,114,4
319,115,1
319,177,3
319,186,2
319,232,4
320,25,4
320,31,3
320,46,4
320,93,0
320,102,3
320,102,4
320,110,0
320,114,4
320,177,2
320,206,2
320,206,3
320,222,4
320,260,4
321,45,3
321,46,3
321,46,4
321,49,3
321,93,0
321,110,0
321,114,4
321,169,3
322,93,0
322,107,3
322,110,0
322,114,4
322,206,3
322,237,4
323,31,4
323,46,3
323,46,4
323,76,3
323,93,0
323,110,0
323,114,4
324,31,2
324,31,3
324,38,3
324,93,0
324,110,0
324,114,4
324,152,3
324,169,3
324,218,4
324,237,4
325,46,2
325,46,0
325,46,4
325,76,3
325,107,3
325,237,4
326,45,4
326,75,4
326,102,4
326,107,4
326,108,3
326,186,3
327,46,4
327,90,2
327,114,4
327,156,2
327,167,3
327,206,4
328,31,2
328,46,4
328,102,4
328,114,4
329,31,2
329,46,4
329,102,4
329,114,4
330,45,0
330,46,4
330,78,3
330,114,4
330,169,3
331,13,2
331,45,3
331,46,4
331,76,2
331,80,2
331,121,4
331,186,3
331,188,2
331,206,3
331,217,3
331,217,4
331,243,3
331,254,2
332,46,3
332,91,4
332,107,4
332,114,3
332,172,4
332,185,4
332,216,3
332,256,3
333,20,3
333,28,3
333,31,4
333,34,4
333,36,3
333,41,4
333,43,3
333,46,3
333,46,4
333,49,2
333,76,0
333,76,4
333,102,3
333,108,3
333,169,3
333,186,0
333,206,3
333,210,3
333,216,3
333,216,4
333,217,4
333,232,4
333,264,2
334,38,3
334,41,3
334,49,4
334,51,3
334,102,3
334,124,3
334,216,3
335,76,0
335,102,3
335,108,4
335,129,2
336,7,3
336,13,2
336,78,3
336,169,3
336,206,0
337,46,3
337,172,4
337,186,2
337,231,4
337,260,4
338,46,3
338,172,4
338,186,2
338,231,4
338,260,4
339,46,4
339,48,3
339,98,4
339,171,2
340,44,3
340,46,3
340,48,3
340,102,0
340,102,3
340,216,1
340,263,0
341,34,4
341,83,2
341,84,3
341,182,3
341,191,2
342,23,4
342,31,2
342,36,4
342,46,4
342,49,2
342,51,3
342,70,2
342,76,3
342,78,2
342,93,4
342,97,4
342,102,4
342,169,3
342,186,4
342,216,3
342,229,2
342,232,4
342,247,2
343,17,4
343,31,3
343,49,3
343,149,2
343,171,2
343,212,4
344,28,3
344,31,3
344,46,4
344,76,4
344,108,2
345,8,4
345,46,3
345,76,3
345,169,3
345,195,4
345,226,4
345,229,3
345,232,4
345,259,3
346,54,3
346,75,4
346,76,4
346,91,4
346,108,3
346,108,4
346,124,0
346,131,4
346,186,2
346,226,4
347,13,2
347,21,3
347,23,4
347,31,3
347,31,4
347,36,3
347,38,3
347,46,3
347,49,3
347,51,3
347,57,3
347,76,3
347,83,3
347,107,3
347,108,2
347,146,3
347,206,3
348,46,3
348,46,4
348,49,3
348,76,0
348,94,2
348,108,3
348,141,3
348,227,4
349,46,2
349,91,4
349,102,4
349,132,3
349,210,3
349,226,4
350,6,3
350,28,4
350,40,3
350,57,3
350,76,4
350,102,4
350,171,2
350,232,3
351,31,0
351,37,3
351,76,0
351,218,4
352,31,0
352,53,4
352,65,3
352,102,0
352,138,3
352,169,4
353,31,0
353,46,0
353,46,4
353,76,0
353,124,3
353,143,3
353,169,0
353,171,2
353,206,3
353,236,0
354,76,3
354,107,4
354,156,2
354,171,2
355,13,3
355,31,0
355,91,4
355,140,0
355,203,0
355,232,3
355,241,3
356,7,1
356,7,3
356,46,1
356,46,0
356,46,3
356,75,4
356,156,1
356,171,2
356,226,4
357,46,3
357,75,4
357,76,0
357,76,3
357,102,3
357,108,3
357,171,2
357,217,4
357,236,4
358,78,3
358,102,0
358,119,4
358,206,3
359,31,2
359,31,3
359,43,4
359,46,3
359,46,4
359,49,2
359,53,2
359,76,3
359,76,4
359,92,4
359,102,3
359,155,3
359,186,2
359,189,2
359,190,2
359,195,4
359,217,4
359,218,4
360,45,4
360,76,2
360,121,4
360,218,2
360,232,2
361,31,3
361,31,4
361,46,4
361,53,2
361,53,3
361,75,4
361,102,2
361,102,4
361,118,2
361,132,4
361,167,4
361,169,0
361,169,4
361,171,2
361,172,4
361,191,3
361,206,3
361,217,3
361,217,4
361,232,4
361,254,2
361,255,4
362,17,4
362,31,3
362,45,3
362,49,3
362,75,4
362,76,3
362,102,4
362,146,4
362,169,3
362,217,0
362,218,3
362,236,4
363,64,0
363,186,4
363,206,3
363,217,3
364,17,4
364,46,3
364,58,2
364,218,2
365,61,3
365,108,3
365,124,0
365,171,2
365,235,3
366,14,2
366,31,3
366,31,4
366,34,4
366,45,3
366,45,4
366,46,3
366,76,3
366,84,3
366,102,3
366,102,4
366,120,2
366,149,2
366,149,3
366,169,3
366,169,4
366,170,2
366,170,4
366,171,2
366,186,3
366,206,3
366,206,4
366,254,2
367,28,4
367,51,4
367,54,3
367,58,2
368,45,3
368,46,0
368,53,3
368,58,2
368,76,0
368,76,3
368,186,2
368,216,3
369,8,4
369,46,4
369,108,4
369,114,4
369,243,3
370,1,2
370,31,2
370,31,3
370,76,2
370,76,4
370,102,2
370,138,4
370,162,2
370,169,4
370,212,2
370,216,4
370,218,3
370,232,3
371,8,4
371,46,4
371,53,2
371,155,3
371,225,3
372,112,3
372,149,2
372,153,2
372,169,3
372,190,2
372,202,2
373,31,3
373,31,4
373,102,4
373,108,3
373,216,3
374,6,3
374,36,4
374,46,4
374,111,2
374,169,4
374,200,2
374,231,4
374,236,4
374,249,4
375,31,3
375,33,4
375,46,4
375,49,3
375,94,1
375,102,3
375,108,3
375,138,4
375,186,3
375,214,4
375,216,3
375,232,3
375,234,4
376,8,4
376,12,4
376,25,4
376,31,1
376,31,3
376,33,4
376,46,3
376,49,3
376,53,2
376,73,4
376,76,3
376,94,2
376,102,3
376,103,4
376,107,0
376,107,3
376,107,4
376,108,3
376,169,3
376,186,3
376,209,4
376,210,4
376,219,3
376,226,4
376,256,4
376,261,0
376,261,3
377,8,4
377,12,4
377,25,4
377,31,1
377,31,3
377,33,4
377,46,3
377,49,3
377,73,4
377,76,3
377,94,2
377,102,3
377,103,4
377,107,3
377,107,4
377,108,3
377,169,3
377,186,3
377,209,4
377,219,3
377,256,4
377,261,0
377,261,3
378,8,4
378,12,4
378,25,4
378,31,1
378,31,3
378,33,4
378,46,3
378,49,3
378,73,4
378,76,3
378,94,2
378,102,3
378,103,4
378,107,3
378,107,4
378,108,3
378,169,3
378,186,3
378,209,4
378,219,3
378,256,4
378,261,0
378,261,3
379,13,3
379,19,3
379,28,4
379,31,2
379,46,4
379,49,3
379,49,4
379,59,4
379,76,4
379,93,4
379,98,3
379,115,0
379,131,3
379,147,4
379,152,3
379,172,4
379,176,4
379,206,3
379,217,3
379,218,4
379,232,2
379,261,4
380,17,4
380,31,2
380,46,2
380,46,3
380,247,3
381,8,4
381,10,3
381,29,2
381,36,4
381,46,4
381,64,0
381,102,2
381,113,4
381,131,3
381,218,2
381,218,3
381,254,2
382,31,3
382,46,3
382,53,2
382,76,3
382,76,4
382,102,4
382,243,2
383,31,3
383,46,4
383,78,2
383,236,4
383,249,4
384,13,3
384,83,2
384,131,4
384,186,4
385,12,4
385,108,4
385,186,2
385,186,3
385,206,1
386,31,4
386,83,2
386,87,4
386,216,3
387,31,3
387,90,2
387,90,4
387,93,4
387,107,3
387,107,4
387,108,3
387,169,3
387,217,3
388,11,4
388,12,4
388,19,4
388,31,2
388,31,3
388,49,3
388,76,0
388,76,3
388,102,3
388,102,4
388,121,4
388,138,2
388,140,3
388,191,3
389,13,2
389,46,2
389,70,2
389,76,2
389,107,4
389,113,0
389,119,4
389,120,2
389,197,2
389,206,3
389,210,3
389,218,2
389,226,4
389,229,2
389,232,4
390,13,2
390,13,3
390,27,4
390,30,4
390,31,2
390,31,1
390,31,0
390,31,3
390,31,4
390,53,1
390,61,3
390,75,3
390,76,4
390,92,4
390,102,1
390,102,3
390,102,4
390,107,3
390,108,3
390,169,3
390,169,4
390,173,4
390,175,2
390,175,3
390,186,0
390,186,4
390,190,1
390,205,3
390,206,1
390,210,3
390,210,4
390,217,1
390,217,0
390,261,1
390,261,4
390,264,2
390,264,1
390,265,2
391,13,2
391,13,3
391,27,4
391,30,4
391,31,2
391,31,3
391,31,4
391,61,3
391,75,3
391,76,4
391,92,4
391,102,1
391,102,3
391,102,4
391,107,3
391,108,3
391,169,3
391,169,4
391,173,4
391,175,2
391,175,3
391,205,3
391,206,1
391,210,3
391,210,4
391,261,1
391,261,4
391,264,2
391,264,1
391,265,2
392,13,2
392,13,3
392,27,4
392,30,4
392,31,2
392,31,3
392,31,4
392,49,1
392,53,1
392,61,3
392,75,3
392,76,4
392,92,4
392,102,1
392,102,3
392,102,4
392,107,3
392,169,3
392,169,4
392,173,4
392,175,2
392,175,3
392,190,1
392,206,1
392,210,3
392,210,4
392,261,1
392,261,4
392,264,2
392,265,2
393,13,3
393,31,2
393,31,4
393,46,3
394,8,4
394,25,4
394,31,2
394,31,3
394,46,2
394,46,0
394,46,4
394,53,4
394,75,0
394,76,2
394,76,1
394,76,4
394,94,2
394,107,3
394,114,2
394,115,0
394,149,2
394,150,2
394,150,4
394,153,3
394,154,2
394,155,3
394,158,3
394,169,2
394,169,0
394,172,2
394,173,2
394,174,0
394,175,2
394,178,2
394,179,3
394,182,4
394,185,3
394,190,2
394,195,3
394,196,0
394,199,4
394,202,2
394,206,0
394,206,3
394,206,4
394,210,3
394,210,4
394,216,4
394,217,0
394,217,3
394,218,3
394,232,4
394,246,4
394,256,4
394,261,4
