mi,di,type
78,2,4
78,4,4
78,5,4
78,8,4
78,10,4
78,13,4
78,30,4
78,36,4
78,45,4
78,51,4
78,81,4
78,88,4
78,91,4
78,107,4
78,118,4
78,127,4
78,132,4
78,147,4
78,187,4
78,199,4
78,201,4
78,245,4
79,8,4
79,31,4
80,8,4
80,36,4
80,88,4
80,178,4
80,257,4
82,1,4
83,1,4
83,2,4
83,4,4
83,8,4
83,13,4
83,36,4
83,45,4
83,91,4
83,118,4
83,144,4
85,2,4
85,115,4
85,204,4
85,237,4
86,2,4
86,4,4
86,5,4
86,8,4
86,30,4
86,42,4
86,45,4
86,46,4
86,48,4
86,56,4
86,76,4
86,82,4
86,96,4
86,101,4
86,162,4
86,174,4
87,2,4
87,4,4
87,5,4
87,8,4
87,18,4
87,30,4
87,31,4
87,65,4
87,82,4
87,93,4
87,128,4
87,157,4
87,245,4
87,261,4
88,2,4
88,5,4
88,8,4
88,19,4
88,42,4
88,101,4
88,197,4
88,199,4
88,205,4
88,213,4
89,13,4
89,88,4
89,197,4
89,269,4
90,63,4
91,2,4
91,4,4
91,5,4
91,8,4
91,11,4
91,13,4
91,27,4
91,30,4
91,31,4
91,45,4
91,100,4
91,105,4
91,118,4
91,213,4
91,245,4
92,2,4
92,8,4
92,31,4
92,45,4
92,64,4
92,139,4
92,143,4
92,152,4
92,157,4
93,2,4
93,4,4
93,30,4
93,46,4
93,81,4
93,96,4
93,100,4
93,107,4
93,196,4
93,246,4
94,5,4
94,18,4
94,36,4
94,41,4
94,132,4
94,175,4
94,223,4
95,4,4
95,8,4
95,35,4
95,45,4
95,105,4
95,157,4
95,205,4
96,4,4
96,46,4
96,54,4
96,73,4
96,77,4
96,105,4
96,169,4
96,244,4
97,1,4
97,2,4
97,4,4
97,5,4
97,8,4
97,11,4
97,13,4
97,16,4
97,19,4
97,24,4
97,27,4
97,30,4
97,33,4
97,36,4
97,38,4
97,42,4
97,43,4
97,45,4
97,56,4
97,57,4
97,58,4
97,63,4
97,70,4
97,73,4
97,77,4
97,79,4
97,83,4
97,101,4
97,109,4
97,112,4
97,118,4
97,128,4
97,136,4
97,137,4
97,144,4
97,157,4
97,159,4
97,162,4
97,167,4
97,206,4
97,222,4
97,256,4
98,1,4
98,2,4
98,5,4
98,8,4
98,13,4
98,18,4
98,27,4
98,30,4
98,42,4
98,45,4
98,48,4
98,63,4
98,65,4
98,73,4
98,79,4
98,83,4
98,87,4
98,88,4
98,89,4
98,118,4
98,176,4
98,187,4
98,201,4
98,249,4
98,265,4
98,267,4
99,2,4
99,5,4
99,13,4
99,18,4
99,30,4
99,31,4
99,42,4
99,45,4
99,48,4
99,65,4
99,89,4
99,143,4
99,190,4
99,201,4
99,249,4
99,265,4
99,267,4
100,1,4
100,2,4
100,5,4
100,8,4
100,13,4
100,18,4
100,31,4
100,38,4
100,39,4
100,45,4
100,64,4
100,82,4
100,83,4
100,87,4
100,88,4
100,96,4
100,100,4
100,105,4
100,124,4
100,128,4
100,132,4
100,157,4
100,174,4
100,205,4
100,206,4
101,1,4
101,2,4
101,4,4
101,6,4
101,8,4
101,13,4
101,28,4
101,30,4
101,31,4
101,45,4
101,64,4
101,76,4
101,87,4
101,177,4
101,198,4
101,202,4
102,2,4
102,5,4
102,8,4
102,13,4
102,39,4
102,42,4
102,64,4
102,107,4
102,199,4
102,210,4
103,2,4
103,4,4
103,5,4
103,8,4
103,9,4
103,12,4
103,13,4
103,27,4
103,30,4
103,39,4
103,42,4
103,45,4
103,65,4
103,85,4
103,87,4
103,96,4
103,98,4
103,107,4
103,121,4
103,128,4
103,196,4
103,199,4
103,269,4
104,4,4
104,30,4
104,31,4
104,109,4
105,8,4
105,30,4
105,101,4
105,109,4
105,223,4
105,253,4
106,8,4
106,31,4
106,45,4
106,221,4
107,5,4
107,18,4
107,31,4
107,35,4
107,42,4
107,45,4
107,88,4
107,96,4
107,107,4
107,197,4
107,269,4
108,27,4
108,48,4
108,232,4
109,8,4
109,41,4
109,45,4
110,8,4
110,40,4
113,1,4
113,2,4
113,4,4
113,27,4
113,30,4
113,41,4
113,45,4
113,107,4
113,128,4
113,194,4
113,197,4
113,215,4
113,269,4
114,1,4
114,2,4
114,4,4
114,8,4
114,27,4
114,35,4
114,41,4
114,76,4
114,82,4
114,101,4
114,107,4
114,198,4
115,1,4
115,2,4
115,3,4
115,4,4
115,5,4
115,8,4
115,10,4
115,13,4
115,18,4
115,23,4
115,25,4
115,27,4
115,28,4
115,30,4
115,31,4
115,35,4
115,36,4
115,38,4
115,39,4
115,41,4
115,42,4
115,43,4
115,45,4
115,46,4
115,47,4
115,48,4
115,53,4
115,57,4
115,58,4
115,60,4
115,61,4
115,63,4
115,64,4
115,65,4
115,69,4
115,73,4
115,75,4
115,76,4
115,77,4
115,80,4
115,81,4
115,82,4
115,87,4
115,88,4
115,89,4
115,93,4
115,96,4
115,101,4
115,104,4
115,107,4
115,114,4
115,115,4
115,118,4
115,121,4
115,123,4
115,124,4
115,132,4
115,139,4
115,142,4
115,144,4
115,155,4
115,157,4
115,159,4
115,160,4
115,161,4
115,164,4
115,169,4
115,175,4
115,177,4
115,194,4
115,198,4
115,199,4
115,201,4
115,202,4
115,208,4
115,210,4
115,222,4
115,244,4
115,246,4
115,248,4
115,249,4
115,253,4
115,254,4
115,260,4
115,264,4
116,1,4
116,4,4
116,8,4
116,9,4
116,27,4
116,30,4
116,31,4
116,42,4
116,118,4
117,1,4
117,4,4
117,8,4
117,9,4
117,30,4
117,31,4
117,118,4
118,5,4
118,8,4
118,31,4
118,51,4
118,177,4
118,184,4
119,4,4
119,36,4
119,47,4
119,76,4
119,82,4
119,88,4
119,96,4
119,110,4
119,197,4
119,209,4
120,36,4
120,76,4
120,82,4
120,88,4
120,110,4
120,197,4
120,209,4
121,1,4
121,5,4
121,8,4
121,13,4
121,15,4
121,30,4
121,31,4
121,42,4
121,45,4
121,64,4
121,86,4
121,88,4
121,89,4
121,115,4
121,127,4
121,137,4
121,162,4
121,189,4
121,197,4
122,4,4
122,96,4
122,221,4
123,1,4
123,2,4
123,4,4
123,30,4
123,31,4
123,42,4
123,45,4
123,46,4
123,54,4
123,73,4
123,77,4
123,105,4
123,169,4
123,244,4
124,1,4
124,5,4
124,8,4
124,31,4
124,38,4
124,42,4
124,45,4
124,47,4
124,48,4
124,81,4
124,112,4
124,144,4
124,155,4
124,196,4
124,256,4
125,2,4
125,4,4
125,5,4
125,8,4
125,35,4
125,45,4
125,48,4
125,77,4
125,98,4
125,107,4
125,121,4
126,5,4
126,11,4
126,31,4
126,38,4
126,42,4
126,47,4
126,88,4
126,100,4
127,31,4
127,121,4
127,245,4
128,4,4
128,5,4
128,8,4
128,18,4
128,27,4
128,31,4
128,110,4
129,5,4
129,8,4
129,18,4
129,27,4
129,31,4
129,110,4
130,1,4
130,4,4
130,13,4
130,30,4
130,31,4
130,39,4
130,45,4
130,197,4
130,244,4
131,1,4
131,2,4
131,4,4
131,13,4
131,30,4
131,31,4
131,39,4
131,45,4
131,54,4
131,197,4
131,244,4
132,2,4
132,5,4
132,8,4
132,9,4
132,12,4
132,18,4
132,45,4
132,94,4
132,105,4
133,1,4
133,4,4
133,5,4
133,8,4
133,11,4
133,13,4
133,18,4
133,28,4
133,30,4
133,31,4
133,38,4
133,42,4
133,56,4
133,73,4
133,88,4
133,104,4
133,175,4
133,177,4
133,194,4
133,199,4
133,201,4
133,265,4
134,1,4
134,2,4
134,4,4
134,5,4
134,8,4
134,13,4
134,25,4
134,27,4
134,31,4
134,45,4
134,52,4
134,64,4
134,65,4
134,76,4
134,82,4
134,88,4
134,89,4
134,93,4
134,96,4
134,107,4
134,176,4
134,199,4
134,201,4
134,249,4
134,263,4
134,265,4
134,268,4
135,2,4
135,4,4
136,2,4
136,4,4
137,4,4
137,5,4
137,8,4
137,10,4
137,13,4
137,30,4
137,38,4
137,42,4
137,45,4
137,48,4
137,76,4
137,82,4
137,88,4
137,89,4
137,101,4
137,142,4
138,1,4
138,2,4
138,4,4
138,5,4
138,8,4
138,13,4
138,18,4
138,25,4
138,27,4
138,30,4
138,35,4
138,39,4
138,41,4
138,45,4
138,64,4
138,83,4
138,101,4
138,114,4
138,132,4
138,144,4
138,157,4
138,196,4
138,198,4
138,203,4
139,2,4
139,4,4
139,5,4
139,10,4
139,11,4
139,13,4
139,23,4
139,27,4
139,30,4
139,35,4
139,43,4
139,45,4
139,53,4
139,57,4
139,76,4
139,77,4
139,83,4
139,89,4
139,100,4
139,121,4
139,132,4
139,137,4
139,159,4
139,167,4
139,174,4
139,197,4
139,206,4
139,232,4
139,242,4
139,249,4
140,2,4
140,132,4
141,2,4
141,6,4
141,31,4
141,33,4
141,36,4
141,41,4
141,57,4
141,63,4
141,81,4
141,100,4
141,107,4
141,155,4
141,197,4
141,242,4
141,245,4
141,269,4
142,4,4
142,8,4
142,107,4
142,115,4
142,179,4
142,245,4
143,1,4
143,2,4
143,4,4
143,5,4
143,10,4
143,28,4
143,33,4
143,35,4
143,38,4
143,45,4
143,48,4
143,64,4
143,66,4
143,76,4
143,82,4
143,83,4
143,88,4
143,96,4
143,104,4
143,115,4
143,187,4
143,199,4
143,210,4
144,1,4
144,2,4
144,4,4
144,5,4
144,8,4
144,13,4
144,25,4
144,27,4
144,30,4
144,35,4
144,36,4
144,38,4
144,42,4
144,45,4
144,48,4
144,56,4
144,76,4
144,82,4
144,88,4
144,98,4
144,101,4
144,107,4
144,108,4
144,157,4
144,175,4
144,201,4
144,222,4
144,237,4
144,252,4
144,254,4
145,5,4
145,18,4
145,31,4
145,45,4
145,64,4
146,4,4
146,5,4
146,18,4
146,31,4
146,64,4
147,1,4
147,2,4
147,4,4
147,5,4
147,8,4
147,10,4
147,13,4
147,18,4
147,30,4
147,31,4
147,36,4
147,41,4
147,42,4
147,45,4
147,46,4
147,64,4
147,91,4
147,105,4
147,118,4
147,210,4
148,2,4
149,4,4
149,5,4
149,8,4
149,27,4
149,35,4
149,39,4
149,45,4
149,48,4
149,115,4
149,120,4
149,132,4
149,157,4
150,8,4
150,31,4
151,8,4
151,31,4
152,5,4
152,8,4
152,13,4
152,30,4
152,89,4
152,221,4
154,11,4
154,269,4
155,8,4
155,27,4
156,12,4
156,13,4
156,27,4
156,42,4
156,76,4
156,89,4
156,131,4
156,132,4
157,5,4
157,27,4
157,31,4
157,87,4
157,157,4
157,187,4
157,252,4
158,2,4
158,4,4
158,5,4
158,8,4
158,13,4
158,27,4
158,31,4
158,38,4
158,53,4
158,118,4
158,132,4
158,142,4
158,170,4
158,197,4
158,215,4
158,244,4
158,245,4
158,249,4
158,255,4
159,2,4
159,105,4
160,8,4
160,31,4
160,257,4
161,1,4
161,2,4
161,3,4
161,4,4
161,8,4
161,13,4
161,18,4
161,23,4
161,30,4
161,31,4
161,35,4
161,36,4
161,43,4
161,48,4
161,54,4
161,76,4
161,82,4
161,83,4
161,87,4
161,89,4
161,93,4
161,101,4
161,105,4
161,132,4
161,133,4
161,160,4
161,175,4
161,245,4
162,35,4
162,63,4
162,157,4
162,198,4
162,202,4
163,2,4
163,8,4
163,13,4
163,31,4
163,41,4
163,64,4
163,157,4
164,8,4
164,31,4
164,41,4
164,64,4
164,94,4
164,210,4
165,31,4
165,64,4
166,8,4
166,31,4
166,179,4
167,5,4
167,10,4
167,64,4
167,210,4
167,255,4
168,8,4
168,82,4
168,121,4
168,254,4
169,8,4
169,56,4
169,157,4
169,247,4
170,2,4
170,8,4
170,30,4
170,31,4
170,45,4
170,64,4
170,93,4
170,104,4
170,142,4
170,173,4
170,177,4
170,198,4
170,269,4
171,2,4
171,4,4
171,8,4
171,31,4
171,40,4
171,45,4
171,46,4
171,64,4
171,83,4
171,137,4
171,241,4
172,8,4
172,13,4
172,53,4
172,107,4
172,157,4
172,210,4
173,1,4
173,2,4
173,3,4
173,4,4
173,5,4
173,8,4
173,11,4
173,13,4
173,27,4
173,35,4
173,41,4
173,45,4
173,64,4
173,81,4
173,82,4
173,88,4
173,100,4
173,101,4
173,142,4
173,159,4
173,203,4
174,2,4
174,81,4
174,107,4
174,197,4
175,4,4
175,30,4
175,31,4
175,46,4
175,64,4
175,79,4
175,89,4
175,100,4
175,260,4
175,269,4
176,215,4
177,2,4
177,4,4
177,8,4
177,41,4
177,70,4
177,253,4
178,1,4
178,2,4
178,4,4
178,5,4
178,13,4
178,23,4
178,31,4
178,36,4
178,45,4
178,46,4
178,51,4
178,77,4
178,88,4
178,169,4
178,245,4
178,263,4
179,28,4
179,31,4
179,52,4
179,240,4
180,2,4
180,197,4
181,1,4
181,4,4
181,7,4
181,10,4
181,13,4
181,15,4
181,63,4
181,100,4
181,104,4
181,121,4
181,169,4
182,30,4
182,39,4
182,100,4
183,8,4
184,2,4
184,4,4
184,5,4
184,8,4
184,13,4
184,15,4
184,26,4
184,27,4
184,30,4
184,41,4
184,49,4
184,51,4
184,64,4
184,73,4
184,93,4
184,100,4
184,105,4
184,118,4
184,132,4
184,137,4
184,177,4
184,194,4
185,2,4
185,4,4
185,5,4
185,8,4
185,27,4
185,41,4
185,63,4
185,76,4
185,87,4
185,96,4
185,100,4
185,102,4
185,105,4
185,107,4
185,110,4
185,123,4
185,137,4
185,197,4
185,222,4
185,264,4
186,8,4
186,13,4
186,100,4
186,269,4
187,1,4
187,2,4
187,9,4
187,13,4
187,27,4
187,30,4
187,47,4
187,60,4
187,64,4
187,75,4
187,90,4
187,93,4
187,100,4
187,105,4
187,132,4
187,142,4
187,194,4
187,198,4
188,2,4
188,4,4
188,5,4
188,7,4
188,8,4
188,18,4
188,31,4
188,45,4
188,46,4
188,48,4
188,107,4
188,132,4
188,161,4
188,213,4
188,240,4
189,8,4
189,155,4
189,159,4
190,2,4
190,3,4
190,4,4
190,56,4
190,142,4
190,157,4
190,210,4
191,2,4
191,4,4
191,5,4
191,12,4
191,27,4
191,42,4
191,89,4
191,94,4
191,151,4
191,174,4
192,1,4
192,2,4
192,5,4
192,7,4
192,8,4
192,9,4
192,13,4
192,18,4
192,27,4
192,31,4
192,38,4
192,45,4
192,76,4
192,82,4
192,96,4
192,98,4
192,107,4
192,126,4
192,128,4
192,198,4
192,199,4
192,249,4
192,264,4
193,2,4
193,35,4
193,107,4
193,159,4
193,175,4
193,194,4
193,197,4
193,208,4
193,243,4
194,2,4
194,4,4
194,5,4
194,31,4
194,35,4
194,56,4
194,58,4
194,64,4
194,96,4
194,198,4
194,250,4
195,2,4
195,4,4
195,8,4
195,10,4
195,13,4
195,30,4
195,35,4
195,53,4
195,62,4
195,64,4
195,66,4
195,83,4
195,105,4
195,134,4
195,137,4
195,139,4
195,157,4
195,168,4
195,249,4
196,1,4
196,2,4
196,4,4
196,5,4
196,30,4
196,64,4
196,83,4
196,96,4
196,157,4
196,175,4
196,198,4
196,269,4
197,2,4
197,4,4
197,5,4
197,14,4
197,35,4
197,45,4
197,48,4
197,83,4
197,132,4
197,145,4
197,187,4
197,245,4
197,254,4
198,4,4
199,1,4
199,4,4
199,87,4
199,269,4
200,1,4
200,2,4
200,4,4
200,5,4
200,8,4
200,10,4
200,13,4
200,23,4
200,25,4
200,30,4
200,35,4
200,42,4
200,46,4
200,64,4
200,76,4
200,77,4
200,83,4
200,88,4
200,96,4
200,101,4
200,124,4
200,144,4
200,149,4
200,157,4
200,159,4
200,187,4
200,196,4
200,199,4
200,249,4
200,254,4
201,1,4
201,2,4
201,5,4
201,8,4
201,13,4
201,36,4
201,45,4
201,64,4
201,71,4
201,83,4
201,88,4
201,93,4
201,96,4
201,100,4
201,127,4
201,132,4
201,174,4
201,184,4
201,199,4
201,205,4
201,215,4
201,243,4
202,1,4
202,5,4
202,13,4
202,63,4
202,64,4
202,90,4
203,2,4
203,4,4
203,5,4
203,8,4
203,18,4
203,27,4
203,30,4
203,31,4
203,35,4
203,45,4
203,76,4
203,81,4
203,88,4
203,100,4
203,104,4
203,121,4
203,159,4
203,194,4
204,1,4
204,2,4
204,5,4
204,18,4
204,38,4
204,45,4
204,63,4
204,64,4
204,98,4
204,264,4
205,5,4
205,8,4
205,10,4
205,18,4
205,27,4
205,28,4
205,30,4
205,58,4
205,63,4
205,79,4
205,85,4
205,128,4
205,193,4
205,219,4
205,232,4
206,1,4
206,2,4
206,3,4
206,4,4
206,5,4
206,6,4
206,8,4
206,13,4
206,31,4
206,35,4
206,45,4
206,55,4
206,64,4
206,175,4
206,194,4
206,247,4
206,248,4
207,5,4
207,8,4
207,9,4
207,30,4
207,36,4
207,42,4
207,48,4
207,199,4
208,2,4
208,4,4
208,9,4
208,10,4
208,13,4
208,16,4
208,31,4
208,42,4
208,45,4
208,53,4
208,93,4
208,128,4
208,259,4
208,263,4
209,1,4
209,4,4
209,5,4
209,8,4
209,18,4
209,25,4
209,47,4
209,88,4
209,175,4
209,177,4
209,201,4
209,217,4
209,254,4
210,5,4
210,8,4
210,28,4
210,38,4
210,98,4
210,115,4
210,132,4
210,157,4
210,209,4
210,260,4
211,2,4
211,5,4
211,8,4
211,9,4
211,17,4
211,18,4
211,25,4
211,27,4
211,30,4
211,31,4
211,41,4
211,45,4
211,54,4
211,63,4
211,79,4
211,87,4
211,174,4
211,194,4
212,1,4
213,33,4
213,134,4
214,4,4
214,13,4
214,23,4
214,27,4
214,177,4
215,177,4
215,184,4
216,0,4
216,2,4
216,5,4
216,8,4
216,30,4
216,31,4
216,35,4
216,38,4
216,64,4
216,100,4
216,104,4
216,105,4
216,137,4
216,144,4
216,159,4
216,206,4
217,1,4
217,2,4
217,5,4
217,18,4
217,30,4
217,34,4
217,87,4
217,107,4
217,114,4
217,115,4
217,215,4
218,1,4
218,2,4
218,4,4
218,5,4
218,8,4
218,10,4
218,30,4
218,39,4
218,41,4
218,45,4
218,83,4
218,88,4
218,96,4
218,132,4
218,197,4
218,219,4
218,221,4
218,249,4
219,2,4
219,4,4
219,70,4
219,205,4
220,5,4
220,8,4
220,30,4
220,83,4
220,107,4
220,174,4
220,187,4
220,197,4
221,30,4
221,35,4
221,65,4
221,100,4
222,1,4
222,30,4
222,38,4
222,45,4
222,210,4
223,2,4
223,4,4
223,5,4
223,8,4
223,13,4
223,27,4
223,31,4
223,63,4
223,65,4
223,140,4
223,252,4
223,269,4
224,8,4
224,31,4
224,49,4
224,57,4
224,210,4
225,2,4
225,8,4
225,96,4
225,100,4
226,2,4
226,4,4
226,5,4
226,36,4
226,53,4
226,56,4
226,64,4
226,128,4
226,132,4
226,142,4
227,4,4
227,12,4
227,31,4
228,8,4
228,13,4
228,38,4
228,48,4
228,96,4
228,107,4
228,128,4
228,210,4
228,259,4
229,5,4
229,10,4
229,30,4
229,33,4
229,35,4
229,50,4
229,64,4
229,96,4
229,249,4
229,256,4
230,1,4
230,2,4
230,4,4
230,8,4
230,30,4
230,45,4
230,79,4
230,157,4
230,249,4
231,2,4
231,4,4
231,8,4
231,13,4
231,51,4
231,107,4
231,128,4
231,137,4
231,205,4
231,210,4
231,258,4
232,8,4
232,76,4
232,107,4
232,197,4
233,8,4
233,31,4
233,45,4
234,31,4
234,63,4
234,82,4
234,194,4
235,2,4
235,8,4
235,9,4
235,13,4
235,30,4
235,31,4
235,38,4
235,39,4
235,45,4
235,54,4
235,64,4
235,175,4
235,198,4
236,1,4
236,5,4
236,45,4
236,54,4
236,58,4
236,83,4
236,159,4
237,1,4
237,5,4
237,45,4
237,54,4
237,58,4
237,83,4
237,159,4
238,3,4
238,8,4
239,12,4
239,19,4
239,27,4
239,82,4
239,105,4
239,110,4
239,137,4
240,5,4
240,18,4
240,197,4
241,38,4
241,112,4
241,157,4
242,8,4
242,157,4
242,219,4
243,8,4
243,13,4
243,31,4
243,245,4
244,174,4
244,269,4
246,113,4
246,157,4
247,8,4
247,10,4
247,13,4
247,63,4
247,96,4
247,105,4
247,174,4
247,247,4
248,2,4
248,4,4
248,8,4
248,13,4
248,15,4
248,16,4
248,30,4
248,31,4
248,35,4
248,42,4
248,45,4
248,48,4
248,53,4
248,54,4
248,66,4
248,82,4
248,93,4
248,96,4
248,118,4
248,128,4
248,157,4
248,185,4
248,191,4
248,232,4
248,259,4
248,263,4
249,8,4
249,31,4
249,61,4
249,114,4
251,8,4
251,31,4
251,46,4
251,132,4
251,161,4
252,4,4
252,8,4
252,42,4
252,80,4
252,115,4
253,64,4
253,93,4
253,124,4
253,143,4
254,1,4
254,2,4
254,5,4
254,8,4
254,13,4
254,19,4
254,30,4
254,31,4
254,36,4
254,45,4
254,53,4
254,82,4
254,96,4
254,107,4
254,136,4
254,155,4
254,172,4
254,187,4
254,202,4
254,252,4
255,4,4
255,13,4
255,31,4
255,63,4
255,206,4
255,244,4
256,1,4
256,2,4
256,25,4
256,30,4
256,64,4
256,105,4
256,191,4
256,201,4
256,266,4
257,31,4
257,41,4
257,64,4
257,81,4
257,143,4
258,2,4
258,41,4
258,64,4
258,128,4
258,157,4
259,8,4
259,31,4
259,64,4
259,93,4
259,96,4
259,118,4
259,143,4
259,152,4
259,181,4
260,4,4
260,28,4
260,30,4
260,83,4
260,109,4
261,1,4
261,8,4
261,51,4
261,57,4
261,64,4
261,243,4
262,2,4
262,4,4
262,8,4
262,27,4
262,38,4
262,45,4
262,56,4
262,142,4
262,210,4
263,2,4
263,197,4
263,232,4
263,269,4
266,1,4
266,5,4
266,8,4
266,27,4
266,35,4
266,38,4
266,64,4
266,198,4
266,202,4
266,223,4
266,249,4
267,2,4
267,4,4
267,5,4
267,12,4
267,42,4
267,89,4
267,94,4
267,151,4
267,174,4
268,2,4
268,4,4
268,5,4
268,12,4
268,42,4
268,89,4
268,94,4
268,151,4
268,174,4
269,13,4
269,31,4
269,36,4
269,46,4
269,76,4
270,1,4
270,2,4
270,4,4
270,5,4
270,8,4
270,10,4
270,11,4
270,18,4
270,42,4
270,45,4
270,57,4
270,64,4
270,128,4
271,31,4
272,8,4
272,27,4
272,45,4
272,48,4
272,88,4
272,107,4
272,132,4
273,1,4
273,2,4
273,5,4
273,8,4
273,18,4
273,31,4
273,96,4
273,201,4
274,13,4
274,41,4
274,96,4
274,121,4
275,2,4
275,9,4
275,15,4
275,27,4
275,31,4
275,36,4
275,38,4
275,45,4
275,85,4
275,140,4
275,167,4
275,194,4
275,210,4
275,245,4
275,248,4
276,27,4
276,54,4
276,232,4
277,27,4
277,54,4
277,232,4
278,27,4
278,54,4
279,27,4
279,54,4
280,4,4
280,5,4
280,105,4
280,109,4
281,2,4
281,4,4
281,5,4
281,13,4
281,28,4
281,30,4
281,35,4
281,36,4
281,42,4
281,45,4
281,51,4
281,64,4
281,88,4
281,89,4
281,100,4
281,137,4
281,162,4
281,172,4
281,197,4
281,199,4
281,222,4
282,31,4
282,114,4
283,13,4
283,30,4
283,31,4
283,64,4
283,65,4
283,107,4
283,157,4
284,2,4
284,8,4
284,77,4
284,151,4
285,2,4
285,8,4
285,31,4
285,77,4
285,82,4
285,151,4
286,2,4
286,5,4
286,7,4
286,13,4
286,18,4
286,27,4
286,28,4
286,41,4
286,123,4
286,126,4
286,144,4
286,169,4
286,179,4
286,198,4
286,199,4
286,245,4
286,249,4
288,4,4
288,8,4
288,13,4
288,27,4
288,30,4
288,31,4
288,45,4
289,31,4
289,114,4
291,269,4
292,8,4
292,45,4
292,54,4
292,83,4
292,197,4
293,2,4
293,5,4
293,11,4
293,18,4
293,79,4
293,217,4
294,2,4
294,30,4
294,45,4
294,100,4
294,139,4
295,1,4
296,1,4
296,4,4
296,8,4
296,23,4
296,96,4
296,197,4
297,2,4
297,5,4
297,8,4
297,18,4
297,31,4
297,35,4
297,36,4
297,38,4
297,47,4
297,107,4
297,157,4
297,205,4
297,261,4
298,18,4
298,45,4
298,66,4
298,194,4
299,1,4
299,13,4
299,30,4
299,48,4
299,56,4
299,88,4
299,96,4
299,105,4
299,112,4
299,197,4
299,266,4
299,269,4
300,137,4
301,30,4
301,96,4
302,1,4
302,8,4
302,10,4
302,18,4
302,45,4
302,64,4
302,96,4
302,107,4
302,162,4
302,178,4
304,10,4
305,8,4
305,35,4
305,38,4
305,45,4
305,54,4
305,76,4
305,82,4
305,143,4
306,174,4
306,203,4
307,35,4
307,45,4
307,128,4
308,5,4
308,8,4
308,11,4
308,13,4
309,187,4
310,60,4
310,175,4
311,1,4
311,5,4
311,30,4
311,40,4
311,42,4
311,45,4
311,54,4
311,88,4
311,105,4
311,157,4
312,64,4
313,45,4
314,42,4
314,205,4
315,4,4
315,8,4
315,13,4
315,27,4
315,31,4
315,270,4
316,2,4
316,5,4
316,8,4
316,31,4
317,2,4
317,13,4
317,65,4
317,88,4
318,115,4
319,5,4
319,37,4
319,132,4
320,2,4
320,5,4
320,8,4
320,36,4
320,42,4
320,45,4
320,197,4
320,208,4
320,215,4
321,4,4
321,31,4
321,245,4
322,31,4
322,210,4
322,223,4
323,4,4
323,5,4
323,8,4
323,105,4
323,223,4
324,5,4
325,8,4
325,177,4
326,5,4
326,8,4
326,27,4
326,48,4
326,107,4
326,115,4
326,142,4
327,0,4
327,4,4
327,8,4
327,31,4
327,42,4
327,107,4
328,256,4
329,64,4
330,31,4
330,96,4
330,194,4
331,2,4
331,8,4
331,18,4
331,47,4
331,64,4
331,96,4
331,198,4
331,204,4
331,269,4
332,8,4
332,115,4
332,179,4
333,115,4
333,210,4
334,1,4
334,2,4
334,4,4
334,8,4
334,64,4
334,66,4
334,76,4
334,93,4
334,197,4
334,205,4
335,8,4
335,41,4
335,261,4
336,5,4
336,27,4
336,35,4
336,42,4
336,49,4
336,132,4
337,258,4
338,2,4
338,13,4
338,30,4
338,45,4
339,8,4
339,11,4
339,13,4
339,45,4
339,96,4
340,4,4
340,8,4
340,41,4
340,47,4
340,48,4
341,27,4
341,104,4
342,45,4
342,205,4
343,1,4
343,4,4
343,30,4
343,31,4
343,45,4
343,66,4
343,87,4
343,153,4
343,221,4
344,1,4
344,4,4
344,11,4
344,13,4
344,107,4
345,30,4
345,31,4
345,257,4
346,5,4
346,30,4
346,107,4
346,269,4
347,9,4
347,143,4
347,157,4
347,173,4
347,194,4
348,8,4
348,11,4
348,13,4
348,48,4
348,96,4
348,173,4
349,5,4
349,8,4
349,13,4
349,41,4
349,65,4
349,66,4
349,151,4
349,157,4
349,174,4
349,263,4
351,8,4
351,31,4
351,81,4
351,142,4
351,143,4
352,4,4
352,18,4
352,30,4
352,31,4
352,109,4
353,1,4
353,13,4
353,38,4
353,82,4
353,105,4
353,107,4
353,210,4
353,259,4
354,2,4
354,5,4
354,8,4
354,13,4
354,18,4
354,33,4
354,45,4
354,55,4
354,134,4
354,144,4
355,8,4
355,45,4
355,94,4
355,197,4
356,2,4
356,5,4
356,8,4
356,13,4
356,45,4
356,105,4
356,176,4
356,205,4
356,258,4
357,27,4
358,262,4
359,2,4
359,5,4
359,8,4
359,47,4
359,100,4
359,259,4
360,8,4
361,2,4
361,31,4
361,174,4
361,215,4
362,249,4
363,4,4
364,13,4
365,64,4
366,204,4
366,205,4
367,30,4
367,45,4
367,90,4
367,170,4
367,210,4
368,107,4
370,8,4
370,176,4
371,4,4
371,9,4
371,35,4
371,36,4
371,64,4
371,127,4
371,196,4
371,250,4
372,8,4
372,13,4
372,18,4
372,107,4
373,35,4
373,76,4
373,205,4
373,248,4
374,1,4
374,27,4
374,96,4
374,159,4
375,1,4
375,35,4
376,35,4
376,48,4
376,262,4
377,124,4
377,194,4
378,5,4
378,52,4
378,104,4
379,5,4
379,8,4
379,194,4
380,35,4
380,36,4
380,157,4
380,249,4
381,2,4
381,28,4
381,136,4
382,1,4
382,63,4
382,107,4
382,132,4
382,258,4
384,4,4
384,8,4
384,30,4
384,35,4
384,41,4
384,45,4
384,76,4
384,128,4
384,247,4
385,204,4
385,256,4
386,10,4
386,35,4
386,38,4
386,39,4
386,83,4
386,143,4
386,165,4
